,Car_name,Year,Price,Location,Status,Ratings,Mileage
5256,Pontiac Vibe,2004,"₦ 2,015,000","Berger Mkt, Lagos",Foreign Used,4.8,"115,870 km"
5257,Mercedes-Benz GLK 350,2010,"₦ 10,015,000","Berger Mkt, Lagos",Foreign Used,4.9,"136,032 km"
5258,Pontiac Vibe,2003,"₦ 2,020,000","Yaba, Lagos",Foreign Used,5.0,"143,579 km"
5259,Lexus ES 350,2012,"₦ 5,815,000","New road, Lekki, Lagos",Foreign Used,4.7,"89,902 km"
5260,Lexus GX 460,2019,"₦ 36,715,000","Ikate, Lekki, Lagos",Foreign Used,4.7,"8,437 km"
5261,Mercedes-Benz GLE 43 AMG,2017,"₦ 34,515,000","Festac, Lagos",Foreign Used,4.9,"50,687 km"
5262,Honda Accord,2007,"₦ 2,515,000","Ilasan New Road, Lekki, Lagos",Foreign Used,4.9,"110,415 km"
5263,Acura RDX,2017,"₦ 14,315,000","VGC, Lagos",Foreign Used,4.7,"37,895 km"
5264,Toyota Camry,2012,"₦ 5,265,000","Ogba, Lagos",Foreign Used,5.0,"85,316 km"
5265,Mercedes-Benz GL 350,2012,"₦ 9,465,000","Ogba, Lagos",Foreign Used,5.0,"88,476 km"
5266,Mercedes-Benz GLK 350,2013,"₦ 10,015,000","Festac, Lagos",Foreign Used,5.0,"66,856 km"
5267,Lexus LX 570,2014,"₦ 27,015,000","Festac, Lagos",Foreign Used,5.0,"68,586 km"
5268,Toyota Corolla,2016,"₦ 6,504,000","Egbeda, Lagos",Foreign Used,5.0,"32,744 km"
5269,GAC GS8,2018,"₦ 14,015,000","Lagos, Lagos",Locally Used,4.9,"12,085 km"
5270,BMW X6,2012,"₦ 10,000,000","VGC, Lagos",Foreign Used,4.7,"89,453 km"
5271,Toyota Corolla,2003,"₦ 2,465,000","Kubwa Express, Abuja",Foreign Used,4.7,"62,001 km"
5272,Lexus ES 350,2007,"₦ 4,015,000","Ikeja, Lagos",Foreign Used,5.0,"79,890 km"
5273,Toyota Tacoma,2013,"₦ 3,715,000","Admiralty, Lekki, Lagos",Locally Used,4.7,"49,074 km"
5274,Toyota Highlander,2008,"₦ 5,865,000","Berger Mkt, Lagos",Foreign Used,4.9,"115,383 km"
5275,Ford Edge,2013,"₦ 5,955,000","Berger Mkt, Lagos",Foreign Used,4.9,"136,944 km"
5276,Toyota Venza,2009,"₦ 6,615,000","Berger Mkt, Lagos",Foreign Used,4.9,"221,357 km"
5277,Honda CR-V,2013,"₦ 4,430,000","Berger Mkt, Lagos",Locally Used,4.7,"120,663 km"
5278,Lexus ES 330,2005,"₦ 3,215,000","Lekki, Lagos",Foreign Used,4.8,"91,244 km"
5279,Toyota Hilux,2014,"₦ 15,865,000","Jakande, Lekki, Lagos",Foreign Used,4.9,"27,539 km"
5280,Ford F 150,2005,"₦ 2,615,000","Meiran, Lagos",Locally Used,4.7,"202,974 km"
5281,Toyota Camry,2018,"₦ 14,815,000","Lekki, Lagos",Foreign Used,4.8,"23,665 km"
5282,Toyota Landcruiser Prado,2015,"₦ 22,215,000","Jakande, Lekki, Lagos",Foreign Used,4.8,"25,394 km"
5283,Lexus GX 460,2017,"₦ 24,015,000","Lekki, Lagos",Foreign Used,4.7,"57,648 km"
5284,Mercedes-Benz GLC 250,2017,"₦ 25,715,000","Agungi, Lekki, Lagos",Foreign Used,4.9,"40,631 km"
5285,Toyota Scion,2008,"₦ 3,015,000","Kubwa Express, Abuja",Foreign Used,5.0,"78,607 km"
5286,Toyota Corolla,2014,"₦ 5,515,000","Kubwa Express, Abuja",Foreign Used,5.0,"94,217 km"
5287,Lexus GX 460,2019,"₦ 50,515,000","Agungi, Lekki, Lagos",Foreign Used,5.0,"9,970 km"
5288,Toyota Scion,2008,"₦ 3,015,000","Kubwa Express, Abuja",Foreign Used,4.9,"58,579 km"
5289,Toyota Camry,2018,"₦ 14,190,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"2,626 km"
5290,Honda CR-V,2018,"₦ 16,015,000","Garki 2, Abuja",Foreign Used,5.0,"32,001 km"
5291,Mercedes-Benz GLK 350,2013,"₦ 10,305,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"91,806 km"
5292,Toyota Tacoma,2007,"₦ 5,790,000","Lekki, Lagos",Foreign Used,4.9,"73,562 km"
5293,Toyota Corolla,2016,"₦ 5,790,000","Lekki, Lagos",Foreign Used,4.9,"66,171 km"
5294,Toyota Corolla,2009,"₦ 3,690,000","Jakande, Lekki, Lagos",Foreign Used,4.9,"197,147 km"
5295,Toyota Matrix,2009,"₦ 3,215,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"198,529 km"
5296,Toyota Highlander,2009,"₦ 6,015,000","Ikota, Lekki, Lagos",Foreign Used,4.9,"137,371 km"
5297,Acura MDX,2004,"₦ 2,615,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"202,171 km"
5298,Infiniti FX 35,2007,"₦ 3,165,000","Ikota, Lekki, Lagos",Foreign Used,4.7,"103,220 km"
5299,Hyundai Veloster,2012,"₦ 4,515,000","Ikota, Lekki, Lagos",Foreign Used,4.9,"131,784 km"
5300,Toyota Corolla,2009,"₦ 3,315,000","New road, Lekki, Lagos",Foreign Used,4.8,"87,698 km"
5301,Opel Zafira,2000,"₦ 1,485,000","Agidingbi, Lagos",Foreign Used,4.9,"254,713 km"
5302,Peugeot 508,2011,"₦ 3,480,000","Iju, Lagos",Foreign Used,4.7,"174,839 km"
5303,Lexus ES 350,2015,"₦ 9,594,000","Egbeda, Lagos",Foreign Used,5.0,"62,342 km"
5304,Land Rover Serie III,2010,"₦ 8,415,000","Ilupeju, Lagos",Foreign Used,4.6,"127,311 km"
5305,Lexus GX 470,2007,"₦ 7,019,000","Berger Mkt, Lagos",Foreign Used,4.9,"80,823 km"
5306,Toyota Camry,2009,"₦ 3,115,000","Berger Mkt, Lagos",Foreign Used,4.8,"106,637 km"
5307,Toyota Camry,2007,"₦ 3,115,000","Berger Mkt, Lagos",Foreign Used,4.6,"111,360 km"
5308,Mercedes-Benz C 350,2008,"₦ 3,270,000","Iju, Lagos",Locally Used,4.8,"171,713 km"
5309,Toyota Corolla,2017,"₦ 7,015,000","Berger Mkt, Lagos",Foreign Used,4.9,"99,092 km"
5310,Toyota Corolla,2017,"₦ 7,015,000","Berger Mkt, Lagos",Foreign Used,4.8,"80,291 km"
5311,Toyota Avalon,2006,"₦ 2,915,000","Berger Mkt, Lagos",Foreign Used,4.6,"22,412 km"
5312,Toyota 4-Runner,2005,"₦ 4,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"85,043 km"
5313,Acura MDX,2008,"₦ 4,425,000","Berger Mkt, Lagos",Foreign Used,4.9,"84,674 km"
5314,Acura MDX,2007,"₦ 4,425,000","Berger Mkt, Lagos",Foreign Used,4.9,"61,967 km"
5315,Acura MDX,2008,"₦ 4,425,000","Berger Mkt, Lagos",Foreign Used,4.9,"91,087 km"
5316,Toyota Sequoia,2010,"₦ 12,375,000","Berger Mkt, Lagos",Foreign Used,4.9,"76,511 km"
5317,Toyota Sienna,2012,"₦ 6,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"86,528 km"
5318,Honda Crosstour,2010,"₦ 6,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"111,897 km"
5319,Acura MDX,2007,"₦ 4,215,000","Berger Mkt, Lagos",Foreign Used,4.8,"107,255 km"
5320,Toyota Sienna,2007,"₦ 3,515,000","Kubwa Express, Abuja",Foreign Used,5.0,"52,384 km"
5321,Toyota Camry,2011,"₦ 3,665,000","Lokogoma, Abuja",Foreign Used,5.0,"35,154 km"
5322,Toyota Sienna,2004,"₦ 2,715,000","Ipaja, Lagos",Foreign Used,4.5,"154,488 km"
5323,Toyota Camry,2011,"₦ 3,665,000","Lokogoma, Abuja",Foreign Used,5.0,"35,124 km"
5324,Lexus IS 250,2006,"₦ 4,215,000","Kubwa Express, Abuja",Foreign Used,4.9,"556,602 km"
5325,Acura MDX,2009,"₦ 4,415,000","Berger Mkt, Lagos",Foreign Used,4.8,"85,119 km"
5326,Acura MDX,2008,"₦ 4,015,000","Isolo, Lagos",Foreign Used,4.3,"184,837 km"
5327,Mercedes-Benz GL 450,2014,"₦ 12,615,000","Ogba, Lagos",Foreign Used,4.9,"74,848 km"
5328,Lexus RX 350,2006,"₦ 4,715,000","Surulere, Lagos",Foreign Used,4.8,"70,441 km"
5329,Mercedes-Benz C 200,2001,"₦ 2,415,000","Surulere, Lagos",Foreign Used,4.9,"256,508 km"
5330,Toyota 4-Runner,2004,"₦ 4,015,000","Berger Mkt, Lagos",Foreign Used,4.9,"77,542 km"
5331,Mercedes-Benz GLK 350,2013,"₦ 9,115,000","Ojudu Berger, Lagos",Foreign Used,4.6,"151,340 km"
5332,Toyota Corolla,2009,"₦ 3,585,000","Ojudu Berger, Lagos",Foreign Used,4.7,"82,678 km"
5333,Land Rover Range Rover,2014,"₦ 25,015,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"48,140 km"
5334,Lexus ES 350,2008,"₦ 4,320,000","VGC, Lagos",Locally Used,4.8,"284,817 km"
5335,Toyota Camry,2012,"₦ 4,950,000","Ogba, Lagos",Foreign Used,4.9,"162,368 km"
5336,Lexus RX 350,2018,"₦ 24,515,000","Ikate, Lekki, Lagos",Foreign Used,5.0,"48,686 km"
5337,Lexus ES 350,2007,"₦ 4,315,000","Egbeda, Lagos",Foreign Used,4.9,"171,574 km"
5338,Hyundai Elantra,2012,"₦ 3,690,000","Ogba, Lagos",Foreign Used,4.9,"177,568 km"
5339,Mercedes-Benz E 300,2017,"₦ 25,515,000","Agungi, Lekki, Lagos",Foreign Used,4.9,"52,837 km"
5340,Toyota Landcruiser Prado,2015,"₦ 22,515,000","Jakande, Lekki, Lagos",Foreign Used,4.9,"28,160 km"
5341,Volkswagen Golf,2006,"₦ 4,215,000","Ikate, Lekki, Lagos",Foreign Used,4.6,"93,887 km"
5342,Mercedes-Benz GLC 300,2016,"₦ 19,015,000","Lagos, Lagos",Foreign Used,4.9,262 km
5343,Mercedes-Benz E 320,2003,"₦ 1,765,000","kawo, Kaduna",Locally Used,4.7,"241,054 km"
5344,Toyota 4-Runner,2006,"₦ 5,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"53,416 km"
5345,Toyota 4-Runner,2008,"₦ 5,415,000","Berger Mkt, Lagos",Foreign Used,5.0,"43,865 km"
5346,Lexus GX 470,2006,"₦ 6,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"96,580 km"
5347,Acura TL,2005,"₦ 2,325,000","Ilupeju, Lagos",Foreign Used,4.7,"168,697 km"
5348,Volkswagen Touareg,2007,"₦ 1,215,000","Arepo, Lagos",Locally Used,4.4,"140,082 km"
5349,MINI Cooper Countryman,2011,"₦ 5,265,000","Arepo, Lagos",Foreign Used,4.9,"159,807 km"
5350,Toyota Corolla,2013,"₦ 4,515,000","Ikota, Lekki, Lagos",Foreign Used,4.9,"139,144 km"
5351,Lexus RX 300,2005,"₦ 5,115,000","Kubwa Express, Abuja",Foreign Used,4.9,"680,011 km"
5352,Lexus RX 350,2007,"₦ 5,615,000","Kubwa Express, Abuja",Foreign Used,4.9,"554,710 km"
5353,Peugeot 406,2008,"₦ 3,115,000","Kubwa Express, Abuja",Foreign Used,4.9,"688,501 km"
5354,Ford Kuga,2009,"₦ 4,815,000","Egbeda, Lagos",Foreign Used,5.0,"156,116 km"
5355,Toyota Highlander,2016,"₦ 13,015,000","Egbeda, Lagos",Foreign Used,4.9,"50,323 km"
5356,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.8,"48,801 km"
5357,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.8,"56,519 km"
5358,Toyota 4-Runner,2007,"₦ 5,315,000","Berger Mkt, Lagos",Foreign Used,4.8,"61,997 km"
5359,Toyota 4-Runner,2005,"₦ 4,215,000","Berger Mkt, Lagos",Foreign Used,4.8,"76,686 km"
5360,Toyota RAV 4,2007,"₦ 3,515,000","Ikate, Lekki, Lagos",Foreign Used,5.0,"70,782 km"
5361,Toyota Tacoma,2006,"₦ 6,215,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"76,130 km"
5362,Ford Explorer,2005,"₦ 3,215,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"311,904 km"
5363,Mercedes-Benz C 180,2000,"₦ 2,315,000","Central Market, Kaduna",Foreign Used,5.0,"182,272 km"
5364,Toyota Corolla,2012,"₦ 4,015,000","Central Market, Kaduna",Foreign Used,4.9,"54,258 km"
5365,Lexus GX 470,2004,"₦ 5,515,000","Central Market, Kaduna",Foreign Used,5.0,"78,157 km"
5366,Lexus RX 350,2015,"₦ 11,015,000","Igando, Lagos",Foreign Used,5.0,"56,062 km"
5367,Toyota Highlander,2008,"₦ 5,790,000","Ogba, Lagos",Foreign Used,4.9,"90,235 km"
5368,Toyota Camry,2007,"₦ 3,515,000","Festac, Lagos",Foreign Used,4.9,"106,548 km"
5369,Volvo XC90,2003,"₦ 1,815,000","Ikeja, Lagos",Foreign Used,4.9,"136,761 km"
5370,Lexus ES 300,2000,"₦ 2,315,000","Surulere, Lagos",Foreign Used,5.0,"87,463 km"
5371,Nissan Versa,2014,"₦ 6,515,000","Surulere, Lagos",Foreign Used,5.0,"50,144 km"
5372,Jaguar XE,2017,"₦ 12,365,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"30,966 km"
5373,Toyota Corolla,2015,"₦ 7,015,000","Surulere, Lagos",Foreign Used,5.0,"56,240 km"
5374,Toyota Corolla,2015,"₦ 7,215,000","Surulere, Lagos",Foreign Used,5.0,"47,933 km"
5375,Toyota Sequoia,2010,"₦ 12,375,000","Berger Mkt, Lagos",Foreign Used,4.9,"233,460 km"
5376,Toyota Camry,2012,"₦ 5,680,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"150,083 km"
5377,Lexus ES 350,2008,"₦ 4,015,000","Isolo, Lagos",Foreign Used,4.5,"115,070 km"
5378,Toyota Hilux,2015,"₦ 14,015,000","Ilupeju, Palmgroove busstop, ikorodu road",Locally Used,4.7,"15,381 km"
5379,Lexus ES 350,2007,"₦ 4,110,000","Egbeda, Lagos",Foreign Used,4.9,"89,554 km"
5380,Toyota Camry,2015,"₦ 6,715,000","Kubwa Express, Abuja",Foreign Used,5.0,"41,300 km"
5381,Honda Accord,2007,"₦ 2,515,000","Kubwa Express, Abuja",Foreign Used,4.7,"55,944 km"
5382,Toyota 4-Runner,2008,"₦ 5,315,000","Berger Mkt, Lagos",Foreign Used,4.8,"75,197 km"
5383,Honda Pilot,2015,"₦ 8,015,000","Isolo, Lagos",Foreign Used,4.8,"59,369 km"
5384,Toyota Camry,2011,"₦ 3,515,000","Isolo, Lagos",Foreign Used,4.5,"140,635 km"
5385,Toyota 4-Runner,2008,"₦ 4,950,000","Ikeja, Lagos",Foreign Used,4.6,"128,894 km"
5386,Kia Soul,2014,"₦ 5,165,000","Ilupeju, Lagos",Foreign Used,4.9,"58,110 km"
5387,Toyota Corolla,2009,"₦ 3,215,000","Festac, Lagos",Foreign Used,4.8,"150,176 km"
5388,Toyota 4-Runner,2008,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.9,"65,466 km"
5389,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,5.0,"78,891 km"
5390,Acura RDX,2008,"₦ 3,515,000","Surulere, Lagos",Foreign Used,5.0,"146,321 km"
5391,Lexus GX 470,2017,"₦ 19,395,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"76,207 km"
5392,Lexus GX 460,2018,"₦ 30,615,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"28,722 km"
5393,Lexus GX 470,2003,"₦ 6,015,000","Berger Mkt, Lagos",Foreign Used,5.0,"58,626 km"
5394,Ford F 150,2008,"₦ 5,405,000","Arepo, Lagos",Foreign Used,5.0,"96,000 km"
5395,Toyota Tacoma,2000,"₦ 2,430,000","Arepo, Ogun",Foreign Used,4.9,"203,267 km"
5396,Toyota RAV 4,2001,"₦ 1,115,000","Arepo, Ogun",Locally Used,4.7,"19,459 km"
5397,Toyota Camry,2013,"₦ 5,680,000","Ojodu Berger, Lagos",Foreign Used,5.0,"43,301 km"
5398,Toyota Sienna,2014,"₦ 6,315,000","Agidingbi, Lagos",Foreign Used,4.9,"95,447 km"
5399,Honda Odyssey,2007,"₦ 2,815,000","Ipaja, Lagos",Foreign Used,4.7,"82,404 km"
5400,Honda Odyssey,2007,"₦ 3,165,000","Ipaja, Lagos",Foreign Used,4.9,"93,422 km"
5401,Toyota Corolla,2003,"₦ 2,865,000","Agidingbi, Lagos",Foreign Used,4.9,"93,797 km"
5402,Lexus ES 350,2007,"₦ 4,010,000","Agidingbi, Lagos",Foreign Used,4.8,"83,774 km"
5403,Toyota Camry,2012,"₦ 5,215,000","Agidingbi, Lagos",Foreign Used,4.9,"55,232 km"
5404,Lexus GX 470,2004,"₦ 5,515,000","Agidingbi, Lagos",Foreign Used,4.9,"88,610 km"
5405,Lexus ES 350,2008,"₦ 4,425,000","Agidingbi, Lagos",Foreign Used,4.9,"87,757 km"
5406,Mercedes-Benz C 300,2011,"₦ 4,765,000","Agidingbi, Lagos",Foreign Used,4.9,"136,797 km"
5407,Lexus GX 470,2006,"₦ 6,215,000","Berger Mkt, Lagos",Foreign Used,4.8,"84,658 km"
5408,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.7,"45,817 km"
5409,Toyota 4-Runner,2008,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.7,"31,354 km"
5410,Toyota 4-Runner,2007,"₦ 4,515,000","Isolo, Lagos",Foreign Used,4.3,"123,755 km"
5411,Acura MDX,2004,"₦ 2,325,000","Agidingbi, Lagos",Foreign Used,4.8,"106,479 km"
5412,Toyota RAV 4,2016,"₦ 10,515,000","Ojodu Berger, Lagos",Foreign Used,5.0,"62,940 km"
5413,Lexus GS 300,2006,"₦ 3,715,000","Ojodu Berger, Lagos",Foreign Used,4.8,"174,964 km"
5414,Mercedes-Benz GLK 350,2011,"₦ 6,635,000","Ojodu Berger, Lagos",Foreign Used,4.9,"122,944 km"
5415,Toyota Corolla,2017,"₦ 8,615,000","Festac, Lagos",Foreign Used,4.9,"45,856 km"
5416,Toyota Corolla,2016,"₦ 6,415,000","Festac, Lagos",Foreign Used,4.9,"86,542 km"
5417,Toyota Corolla,2017,"₦ 8,615,000","Berger Mkt, Lagos",Foreign Used,4.9,"56,156 km"
5418,Peugeot 406,2004,"₦ 2,815,000","Ungwan kanawa, Kaduna",Foreign Used,4.9,"82,617 km"
5419,Peugeot 407,2009,"₦ 3,515,000","Ungwan kanawa, Kaduna",Foreign Used,5.0,"12,093 km"
5420,Toyota Camry,2015,"₦ 6,815,000","Central Market, Kaduna",Foreign Used,5.0,"71,959 km"
5421,MINI Cooper,2016,"₦ 8,615,000","Central Market, Kaduna",Foreign Used,5.0,"130,876 km"
5422,Acura MDX,2005,"₦ 2,815,000","Berger Mkt, Lagos",Foreign Used,5.0,"99,480 km"
5423,Toyota Matrix,2005,"₦ 2,715,000","Central Market, Kaduna",Foreign Used,4.9,"54,675 km"
5424,Toyota Venza,2010,"₦ 7,215,000","Central Market, Kaduna",Foreign Used,5.0,"46,174 km"
5425,Toyota 4-Runner,2007,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.7,"75,839 km"
5426,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.7,"81,085 km"
5427,Toyota 4-Runner,2006,"₦ 5,015,000","Berger Mkt, Lagos",Foreign Used,4.7,"80,952 km"
5428,Acura MDX,2007,"₦ 4,015,000","Berger Mkt, Lagos",Foreign Used,4.8,"95,248 km"
5429,Acura MDX,2009,"₦ 4,315,000","Berger Mkt, Lagos",Foreign Used,5.0,"92,149 km"
5430,Lexus GX 470,2004,"₦ 6,015,000","Berger Mkt, Lagos",Foreign Used,5.0,"89,390 km"
5431,Toyota Sienna,2010,"₦ 3,615,000","Festac, Lagos",New,4.9,"89,010 km"
5432,Toyota Camry,2015,"₦ 7,815,000","Festac, Lagos",Foreign Used,5.0,"62,565 km"
5433,Toyota Corolla,2020,"₦ 14,515,000","Festac, Lagos",Foreign Used,5.0,"3,658 km"
5434,Lexus IS 250,2006,"₦ 2,220,000","Agidingbi, Lagos",Locally Used,4.0,"170,746 km"
5435,Honda Accord,2017,"₦ 7,515,000","Agidingbi, Lagos",Foreign Used,4.6,"69,633 km"
5436,Mercedes-Benz GLE 350,2016,"₦ 14,865,000","Ikeja, Lagos",Foreign Used,4.4,"42,345 km"
5437,Mercedes-Benz ML 350,2010,"₦ 7,215,000","Berger Mkt, Lagos",Foreign Used,5.0,"153,127 km"
5438,Toyota Corolla,2017,"₦ 7,015,000","Berger Mkt, Lagos",Foreign Used,4.9,"31,819 km"
5439,Pontiac Vibe,2010,"₦ 3,365,000","Central Market, Kaduna",Foreign Used,4.9,"217,335 km"
5440,Mercedes-Benz A 160,2001,"₦ 2,765,000","Central Market, Kaduna",Foreign Used,4.9,"125,977 km"
5441,Lexus RX 300,2000,"₦ 2,565,000","Central Market, Kaduna",Foreign Used,4.9,"106,014 km"
5442,Honda Ridgeline,2007,"₦ 3,095,000","Arepo, Ogun",Foreign Used,4.9,"241,676 km"
5443,Hyundai Veloster,2012,"₦ 5,015,000","Garki 2, Abuja",Foreign Used,5.0,"43,821 km"
5444,Mercedes-Benz C 300,2013,"₦ 6,715,000","Kubwa Express, Abuja",Foreign Used,4.9,"110,533 km"
5445,Acura MDX,2014,"₦ 7,515,000","Agidingbi, Lagos",Foreign Used,4.8,"85,688 km"
5446,Toyota Corolla,2010,"₦ 3,315,000","Lagos, Lagos",Foreign Used,4.9,"175,804 km"
5447,Honda Pilot,2017,"₦ 17,515,000","Garki 2, Abuja",Foreign Used,5.0,"33,368 km"
5448,Peugeot 406,2008,"₦ 3,515,000","Ungwan kanawa, Kaduna",Foreign Used,4.9,"65,763 km"
5449,Peugeot 406,2008,"₦ 3,315,000","Ungwan kanawa, Kaduna",Foreign Used,4.9,"109,898 km"
5450,Peugeot 406,2008,"₦ 2,515,000","Ungwan kanawa, Kaduna",Foreign Used,4.8,"84,168 km"
5451,Peugeot 406,2008,"₦ 3,215,000","Ungwan kanawa, Kaduna",Foreign Used,4.8,"802,444 km"
5452,Toyota Camry,2008,"₦ 2,435,000","Lagos, Lagos",Locally Used,4.9,"85,643 km"
5453,Toyota Sienna,2014,"₦ 8,415,000","Ikeja, Lagos",Foreign Used,4.9,"136,381 km"
5454,Lexus RX 350,2010,"₦ 7,575,000","Ogba, Lagos",Foreign Used,5.0,"197,205 km"
5455,Toyota Camry,2006,"₦ 2,215,000","Central Market, Kaduna",Locally Used,4.8,"222,130 km"
5456,Toyota Corolla,2011,"₦ 3,810,000","Berger Mkt, Lagos",Foreign Used,4.9,"114,852 km"
5457,Toyota Corolla,2013,"₦ 4,030,000","Berger Mkt, Lagos",Foreign Used,4.9,"82,427 km"
5458,Toyota Corolla,2009,"₦ 3,425,000","Berger Mkt, Lagos",Foreign Used,4.9,"158,391 km"
5459,Mercedes-Benz GLK 350,2019,"₦ 24,215,000","Berger Mkt, Lagos",Foreign Used,4.9,"23,196 km"
5460,Mercedes-Benz ML 350,2012,"₦ 13,985,000","Berger Mkt, Lagos",Foreign Used,4.9,"67,199 km"
5461,Toyota Sienna,2008,"₦ 3,515,000","Central Market, Kaduna",Foreign Used,4.7,"213,581 km"
5462,Toyota Sienna,2000,"₦ 2,115,000","Central Market, Kaduna",Foreign Used,4.6,"204,989 km"
5463,Toyota Corolla,2014,"₦ 6,015,000","Kubwa Express, Abuja",Foreign Used,5.0,"23,765 km"
5464,Toyota Corolla,2012,"₦ 2,915,000","Central Market, Abuja",Locally Used,5.0,"126,605 km"
5465,Mercedes-Benz C 300,2016,"₦ 12,515,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"59,183 km"
5466,BMW X1,2012,"₦ 7,740,000","Kubwa Express, Abuja",Foreign Used,5.0,"513,753 km"
5467,Toyota Sienna,2002,"₦ 2,315,000","Ikeja, Lagos",Foreign Used,4.9,"281,020 km"
5468,Mercedes-Benz ML 550,2013,"₦ 13,765,000","Berger Mkt, Lagos",Foreign Used,4.9,"101,598 km"
5469,Pontiac Vibe,2006,"₦ 2,715,000","Central Market, Kaduna",Foreign Used,4.7,"177,234 km"
5470,Toyota Corolla,2009,"₦ 3,515,000","Central Market, Kaduna",Foreign Used,4.8,"105,441 km"
5471,Lexus RX 350,2011,"₦ 8,315,000","Central Market, Kaduna",Foreign Used,4.7,"120,927 km"
5472,Mercedes-Benz G 500,2005,"₦ 9,165,000","Ikeja, Lagos",Locally Used,4.7,"68,364 km"
5473,Nissan Altima,2010,"₦ 2,850,000","Ilasan New Road, Lekki, Lagos",Foreign Used,4.9,"68,988 km"
5474,Mercedes-Benz C 300,2015,"₦ 12,515,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"55,841 km"
5475,Toyota Highlander,2019,"₦ 18,915,000","Ilasan New Road, Lekki, Lagos",Foreign Used,5.0,"19,403 km"
5476,Volkswagen Routan,2011,"₦ 4,715,000","Kubwa Express, Abuja",Foreign Used,5.0,"133,931 km"
5477,Land Rover Range Rover Sport,2014,"₦ 23,640,000","Lekki, Lagos",Foreign Used,4.9,"52,604 km"
5478,Mercedes-Benz GLE 43 AMG,2017,"₦ 47,265,000","Ikate, Lekki, Lagos",Foreign Used,5.0,"30,468 km"
5479,Lexus GX 460,2015,"₦ 17,515,000","Central Market, Kaduna",Foreign Used,5.0,"126,391 km"
5480,Toyota Landcruiser Prado,2017,"₦ 28,890,000","Jakande, Lekki, Lagos",Foreign Used,5.0,"25,409 km"
5481,Lexus GX 460,2017,"₦ 26,265,000","Ilasan New Road, Lekki, Lagos",Foreign Used,4.9,"48,057 km"
5482,Toyota Sienna,2007,"₦ 2,850,000","Igando, Lagos",Foreign Used,4.8,"124,567 km"
5483,Lexus RX 350,2007,"₦ 4,845,000","Igando, Lagos",Foreign Used,4.8,"67,559 km"
5484,Honda Accord,2009,"₦ 3,115,000","Central Market, Kaduna",Foreign Used,4.7,"91,274 km"
5485,GMC Acadia,2007,"₦ 3,215,000","Kubwa Express, Abuja",Foreign Used,4.8,"222,069 km"
5486,Toyota RAV 4,2013,"₦ 7,431,000","Ojodu Berger, Lagos",Foreign Used,4.8,"78,555 km"
5487,Mercedes-Benz GL 450,2010,"₦ 8,515,000","Berger Mkt, Lagos",Foreign Used,4.9,"62,918 km"
5488,Toyota Corolla,2016,"₦ 6,285,000","Berger Mkt, Lagos",Foreign Used,4.9,"26,466 km"
5489,Dodge Charger,2006,"₦ 4,195,000","Berger Mkt, Lagos",Foreign Used,4.9,"169,430 km"
5490,Lexus RX 350,2017,"₦ 18,215,000","Anthony, Lagos",Foreign Used,4.9,"22,996 km"
5491,Land Rover Range Rover,2009,"₦ 3,715,000","Festac, Lagos",Foreign Used,4.1,"217,118 km"
5492,Pontiac Vibe,2009,"₦ 3,315,000","Unguwan Sarki, Kaduna",Foreign Used,4.3,"213,730 km"
5493,Toyota Camry,2006,"₦ 2,415,000","Festac, Lagos",Foreign Used,4.8,"171,761 km"
5494,Ford Edge,2013,"₦ 5,680,000","Surulere, Lagos",Foreign Used,5.0,"96,290 km"
5495,Lexus RX 350,2011,"₦ 8,255,000","Surulere, Lagos",Foreign Used,5.0,"231,604 km"
5496,Toyota RAV 4,2008,"₦ 4,215,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"55,264 km"
